price,square,constructionTime,elevator,district
64753,46.33,2012,1,4
57718,90.96,2012,1,4
61865,30.47,2012,1,11
44990,128.92,2012,1,12
128149,135,2012,1,7
46857,60.61,2012,1,6
43291,82.12,2012,1,5
42407,75.46,2012,1,5
42662,92.12,2012,1,7
41076,80.34,2012,1,5
59040,57.25,2012,1,11
44472,123,2012,1,6
42831,75.88,2012,1,5
48694,92.21,2012,1,6
57695,92.99,2012,1,6
37879,83.82,2012,1,11
44466,85.01,2012,1,6
70542,88.6,2012,1,7
21625,138.73,2012,1,7
66795,47.01,2012,1,4
63484,77.5,2012,1,7
45923,89.28,2012,1,11
48176,68.5,2012,1,2
69360,94.58,2012,1,2
72880,86.17,2012,1,8
37850,81.11,2012,1,5
74230,117.07,2012,1,8
42232,75.3,2012,1,5
45051,88.79,2012,1,12
73853,45.97,2012,1,4
47175,92.21,2012,1,6
70466,65.28,2012,1,8
46053,127.68,2012,1,12
58870,115.51,2012,1,4
76752,134.2,2012,1,7
40340,78.83,2012,1,5
86949,52.33,2012,1,7
38064,88.8,2012,1,5
57979,57.78,2012,1,11
57243,85.6,2012,1,6
62014,62.89,2012,1,7
26181,89.76,2012,0,4
41833,75.3,2012,1,5
26184,87.84,2012,0,4
52688,66.43,2012,1,4
109673,65.65,2012,1,7
66674,93.74,2012,1,7
46508,58.7,2012,1,2
73514,90.46,2012,1,7
39776,119.42,2012,1,5
71275,97.51,2012,1,7
37952,72.46,2012,1,11
40170,92.98,2012,1,11
37139,84.28,2012,1,11
61425,88.89,2012,1,9
75532,95.06,2012,1,8
39326,78.83,2012,1,5
41878,88.83,2012,1,5
46960,83.05,2012,1,12
45807,93,2012,1,12
41662,83.77,2012,1,11
116547,148.01,2012,1,7
58535,128.13,2012,1,8
29713,40.05,2012,1,8
37260,73.27,2012,1,11
65068,107.58,2012,1,8
37079,93.45,2012,1,2
41517,91.53,2012,1,6
46364,88,2012,1,12
61865,81.63,2012,1,11
72594,89.54,2012,1,7
75758,95.7,2012,1,8
59349,98.57,2012,1,6
69481,85.78,2012,1,7
40238,85.74,2012,1,13
56835,155.89,2012,1,7
51629,168.51,2012,1,7
48659,82,2012,0,6
112240,93.55,2012,1,7
42755,88.88,2012,1,5
51468,63.03,2012,0,6
49104,40.73,2012,1,2
58131,85.67,2012,1,6
40148,89.67,2012,1,5
45426,123.28,2012,1,6
24771,88.41,2012,0,4
25567,82.14,2012,1,12
25700,124.2,2012,1,12
20401,82.14,2012,1,12
29147,124.2,2012,1,12
29389,124.2,2012,1,12
28422,125.96,2012,1,12
29088,128.92,2012,1,12
24767,88.83,2012,1,12
25904,88.79,2012,1,12
25306,91.68,2012,1,12
18909,46.54,2012,1,6
18909,46.54,2012,1,6
18473,40.6,2012,1,6
24579,99.68,2012,1,6
20091,39.67,2012,1,6
21569,39.41,2012,1,6
19914,46.2,2012,1,6
19792,39.41,2012,1,6
20364,55,2012,0,6
22819,54.78,2012,0,6
28807,38.88,2012,1,6
29244,98.14,2012,1,6
31208,36.85,2012,1,6
26337,101,2012,1,6
26643,39.41,2012,1,6
26640,48.8,2012,1,6
26758,47.09,2012,1,6
28622,45.42,2012,1,6
23000,70,2012,0,6
32015,39.67,2012,1,6
30847,43.7,2012,1,6
34500,40.58,2012,1,6
25671,47.33,2012,0,6
24893,55.84,2012,0,6
30542,45.84,2012,1,6
27323,87.84,2012,0,6
25096,62.96,2012,0,6
28167,60.71,2012,0,6
28950,48.36,2012,1,6
31386,46.2,2012,1,6
30776,48.74,2012,1,6
30450,40.23,2012,1,6
34367,38.41,2012,1,6
32812,40.23,2012,1,6
41643,85.25,2012,1,6
29799,73.83,2012,0,6
29431,46.55,2012,1,6
21490,55.84,2012,0,6
30121,39.84,2012,1,6
26960,55.64,2012,0,6
26891,59.5,2012,0,6
28128,67.55,2012,0,6
15484,45.21,2012,1,6
21443,62.96,2012,0,6
28121,46.23,2012,1,6
42769,217.45,2012,1,6
26493,59.64,2012,1,6
29083,40.23,2012,1,6
33070,124.89,2012,1,6
21672,47.62,2012,1,6
24301,59.67,2012,1,6
36053,124.54,2012,1,6
20348,73.72,2012,0,6
23767,66.9,2012,0,6
21284,62.96,2012,0,6
35607,91.05,2012,1,6
21296,55.41,2012,0,6
19579,60.78,2012,0,6
34728,85.81,2012,1,6
35240,99.32,2012,1,6
21104,63.97,2012,0,6
32620,125.23,2012,1,6
22363,60.37,2012,0,6
36886,85.67,2012,1,6
32295,93.05,2012,1,6
21758,60.21,2012,0,6
21675,60.21,2012,0,6
35230,124.89,2012,1,6
24037,59.7,2012,0,6
20410,62.96,2012,0,6
21725,89.76,2012,0,6
20201,55.84,2012,0,6
19503,89.73,2012,0,6
34531,98.32,2012,1,6
36127,85.81,2012,1,6
35311,85.81,2012,1,6
34713,93.05,2012,1,6
21837,89.76,2012,0,6
25287,54.97,2012,0,6
32127,90.89,2012,1,6
22417,44.61,2012,1,6
33362,93.52,2012,1,6
25300,90.12,2012,1,6
33258,91.71,2012,1,6
34581,98.32,2012,1,6
33949,94.26,2012,1,6
22756,47.9,2012,0,6
22529,47.94,2012,0,6
23070,48.55,2012,0,6
21891,50.25,2012,0,6
33403,92.21,2012,1,6
33732,91.31,2012,1,6
26584,91.41,2012,1,6
24208,59.49,2012,0,6
29376,90.21,2012,1,6
49374,263.3,2012,1,6
41574,93.81,2012,1,6
25964,89.74,2012,1,6
35868,90.89,2012,1,6
23278,85.92,2012,1,6
33182,91.92,2012,1,6
26021,84.55,2012,1,6
32360,92.4,2012,1,6
23182,84.55,2012,1,6
22810,60.5,2012,0,6
35508,98.57,2012,1,6
37827,99.4,2012,1,6
31495,85.73,2012,1,6
24129,85.79,2012,1,6
23982,84.65,2012,1,6
35830,92.66,2012,1,6
22766,88.07,2012,1,6
23055,84.15,2012,1,6
24986,84.85,2012,1,6
22059,89.76,2012,0,6
28521,84.15,2012,1,6
22826,85.43,2012,1,6
27643,123,2012,1,6
20418,63.67,2012,0,6
24306,84.55,2012,1,6
24038,69.89,2012,1,6
24032,85.72,2012,1,6
24899,85.79,2012,1,6
24811,84.64,2012,1,6
21871,89.62,2012,0,6
25749,121.95,2012,1,6
24663,77.04,2012,0,6
23446,75.92,2012,1,6
25299,83.01,2012,1,6
23719,59.87,2012,1,6
24723,91.01,2012,1,6
24496,85.73,2012,1,6
23313,85.79,2012,1,6
27471,121.95,2012,1,6
25653,85.76,2012,1,6
26821,85.01,2012,1,6
21534,45.51,2012,1,6
25332,89.61,2012,1,6
23360,47.09,2012,0,6
52305,217,2012,1,6
35264,125.06,2012,1,6
25187,123.08,2012,1,6
34928,93.05,2012,1,6
36562,91.9,2012,1,6
27945,124.89,2012,1,6
36819,98.32,2012,1,6
35647,94.26,2012,1,6
25251,90.69,2012,1,6
36828,93,2012,1,6
25540,83.01,2012,1,6
21771,60.54,2012,0,6
20665,55.65,2012,0,6
31322,83.01,2012,1,6
21538,60.36,2012,0,6
25915,59.62,2012,1,6
22944,91.53,2012,1,6
22825,56.08,2012,0,6
20834,57.12,2012,0,6
25284,38.76,2012,1,6
39273,85.81,2012,1,6
29563,125.16,2012,1,6
51838,217.99,2012,1,6
43119,85.81,2012,1,6
25168,89.4,2012,0,6
23148,47.09,2012,0,6
22178,40.13,2012,1,6
28467,89.93,2012,1,6
39688,85.67,2012,1,6
26897,121.95,2012,1,6
26301,88.59,2012,1,6
24136,87.01,2012,0,6
28984,91.26,2012,1,6
18936,44.89,2012,1,6
46487,93.79,2012,1,6
25187,61.74,2012,1,6
47302,190.27,2012,1,6
26285,84.65,2012,1,6
24866,91.29,2012,1,6
23818,59.62,2012,1,6
29035,91.1,2012,1,6
26667,84.65,2012,1,6
22592,46.92,2012,1,6
21348,67.22,2012,0,6
24660,89.62,2012,0,6
21350,88.06,2012,1,6
29154,122.8,2012,1,6
39789,99.4,2012,1,6
36402,92.03,2012,1,6
27521,123,2012,1,6
20423,44.07,2012,1,6
24479,85.79,2012,1,6
24891,86.78,2012,1,6
37633,98.32,2012,1,6
24945,85.79,2012,1,6
31119,94.8,2012,1,6
33621,91.61,2012,1,6
39590,93.46,2012,1,6
46833,91.39,2012,1,6
39235,124.89,2012,1,6
43911,85.81,2012,1,6
39367,124.98,2012,1,6
29431,123,2012,1,6
43073,85.67,2012,1,6
25405,84.63,2012,1,6
43236,85.81,2012,1,6
26665,75.83,2012,1,6
39979,93.05,2012,1,6
44123,85.67,2012,1,6
24270,89.62,2012,0,6
28944,90.52,2012,1,6
25606,85.92,2012,1,6
30823,118.42,2012,1,6
25944,86.15,2012,1,6
26706,85,2012,1,6
27782,84.59,2012,1,6
30257,123.28,2012,1,6
25155,38.76,2012,1,6
39538,99.4,2012,1,6
39739,85.81,2012,1,6
29089,91.1,2012,1,6
25822,59.64,2012,1,6
25808,75.56,2012,1,6
26707,86.12,2012,1,6
38643,91.61,2012,1,6
26814,86.15,2012,1,6
27598,83.16,2012,1,6
40065,92.35,2012,1,6
50268,93.4,2012,1,6
24302,60.49,2012,1,6
37086,92.22,2012,1,6
32356,89.63,2012,1,6
39435,91.29,2012,1,6
40205,92.03,2012,1,6
40612,93.57,2012,1,6
41694,94.26,2012,1,6
28084,84.64,2012,1,6
33331,137.26,2012,1,6
24210,85.09,2012,1,6
30332,122.48,2012,1,6
31889,130.14,2012,1,6
28357,83.93,2012,1,6
24829,39.27,2012,1,6
27696,84.85,2012,1,6
25946,59.74,2012,1,6
30117,84.67,2012,1,6
35265,90.46,2012,1,6
40339,93.46,2012,1,6
26152,87.95,2012,1,6
20604,54.36,2012,1,6
34363,91.67,2012,1,6
28481,83.04,2012,1,6
21049,55.11,2012,1,6
40009,93.48,2012,1,6
27182,89.4,2012,0,6
36708,90.21,2012,1,6
49422,106.23,2012,1,6
42026,91.61,2012,1,6
22166,46.92,2012,1,6
28452,75.92,2012,1,6
26215,89.76,2012,0,6
29040,123.28,2012,1,6
29597,84.47,2012,1,6
39232,110.88,2012,1,6
28928,75.88,2012,1,6
53385,218.23,2012,1,6
29462,83.16,2012,1,6
34469,116.92,2012,1,6
28192,75.91,2012,1,6
33250,91.37,2012,1,6
48187,72.22,2012,1,6
36360,90.21,2012,1,6
38696,92,2012,1,6
33000,84.85,2012,1,6
39640,92.08,2012,1,6
27162,89.76,2012,0,6
26391,59.87,2012,1,6
26316,38.76,2012,1,6
55441,174.06,2012,1,6
40724,114.43,2012,1,6
31858,59.64,2012,1,6
36942,89.6,2012,1,6
27425,85.69,2012,1,6
51360,85.67,2012,1,6
28309,94.67,2012,1,6
49152,92.57,2012,1,6
43474,91.78,2012,1,6
44405,93.46,2012,1,6
32385,91.71,2012,1,6
31424,59.35,2012,1,6
38116,89.64,2012,1,6
28309,84.78,2012,1,6
45696,92.57,2012,1,6
30618,122.48,2012,1,6
29522,84.65,2012,1,6
31362,123.08,2012,1,6
42910,93.22,2012,1,6
31183,83.22,2012,1,6
32388,84.91,2012,1,6
42967,94.26,2012,1,6
42224,94.26,2012,1,6
39285,91.64,2012,1,6
27296,89.76,2012,0,6
49609,85.67,2012,1,6
44405,93.46,2012,1,6
30890,85.79,2012,1,6
45115,92.21,2012,1,6
27608,60.49,2012,1,6
35896,88.59,2012,1,6
42343,93.05,2012,1,6
32599,85.28,2012,1,6
37745,90.08,2012,1,6
30304,84.15,2012,1,6
50187,85.68,2012,1,6
27430,64.53,2012,1,6
32026,59.64,2012,1,6
51853,99.32,2012,1,6
23461,200.34,2012,0,6
45857,92.68,2012,1,6
31842,122.48,2012,1,6
28359,93.8,2012,1,6
45820,92.21,2012,1,6
32056,85.79,2012,1,6
33424,139.72,2012,1,6
31425,85.92,2012,1,6
15132,264.35,2012,1,6
45944,93.05,2012,1,6
33200,59.64,2012,1,6
31247,84.81,2012,1,6
32676,85.69,2012,1,6
29467,151.7,2012,1,7
20366,71.2,2012,1,7
22141,83.92,2012,1,7
35895,65.47,2012,1,7
29711,151.46,2012,1,7
27159,92.79,2012,1,7
20475,58.61,2012,1,7
15355,70.86,2012,1,7
52781,162.94,2012,1,7
24176,91,2012,1,7
17019,275,2012,1,7
17019,275,2012,1,7
17020,208,2012,1,7
22967,209,2012,1,7
29000,275,2012,1,7
25300,276,2012,1,7
24900,209,2012,1,7
17020,208,2012,1,7
25150,276,2012,1,7
28298,113.79,2012,1,7
29211,209,2012,1,7
19103,70.67,2012,1,7
30353,67.54,2012,1,7
30634,156,2012,1,7
47261,160.81,2012,1,7
36264,170.97,2012,1,7
24526,91.74,2012,1,7
27960,84.05,2012,1,7
16508,54.52,2012,1,7
31395,52.08,2012,1,7
37711,52.24,2012,1,7
27268,84.35,2012,1,7
35208,93.73,2012,1,7
52596,161.61,2012,1,7
23332,70.72,2012,1,7
21141,92.24,2012,1,7
29586,89.57,2012,1,7
25480,58.87,2012,1,7
25524,63.47,2012,1,7
22649,91.84,2012,1,7
50521,66.31,2012,1,7
27470,58.61,2012,1,7
26129,77.31,2012,1,7
27356,65.8,2012,1,7
28425,66.14,2012,1,7
35458,51.47,2012,1,7
21822,44.91,2012,1,7
25926,138.86,2012,1,7
25359,78.87,2012,1,7
67380,86.08,2012,1,7
30995,66.14,2012,1,7
25766,86.55,2012,1,7
26786,84,2012,1,7
29836,99.88,2012,1,7
27150,276,2012,1,7
27000,276,2012,1,7
34743,156,2012,1,7
34563,52.08,2012,1,7
28864,276,2012,1,7
25747,276,2012,1,7
24881,209,2012,1,7
34935,52.24,2012,1,7
25050,209,2012,1,7
25482,156,2012,1,7
21711,44.91,2012,1,7
24950,209,2012,1,7
45298,139.08,2012,1,7
27100,209,2012,1,7
31946,87.65,2012,1,7
32255,86.81,2012,1,7
74922,86.09,2012,1,7
43860,139.08,2012,1,7
32831,98.08,2012,1,7
33074,136.06,2012,1,7
37133,65.98,2012,1,7
36529,66.25,2012,1,7
22955,60.99,2012,1,7
36275,67.54,2012,1,7
33935,141.45,2012,1,7
45785,52.42,2012,1,7
33084,180,2012,1,7
36475,84.99,2012,1,7
31196,86.55,2012,1,7
31196,86.55,2012,1,7
48921,139,2012,1,7
30499,111.48,2012,1,7
38108,67.44,2012,1,7
34663,86.55,2012,1,7
22933,76.31,2012,1,7
22747,127.49,2012,1,7
35737,147.47,2012,1,7
28567,120.77,2012,1,7
26478,92.53,2012,1,7
25059,107.75,2012,1,7
30051,89.05,2012,1,7
31907,191,2012,1,7
33800,84.32,2012,1,7
39511,64.49,2012,1,7
36454,67.44,2012,1,7
38525,67.49,2012,1,7
30001,123.33,2012,1,7
32883,68.73,2012,1,7
32387,67.93,2012,1,7
32418,84.83,2012,1,7
22435,72.21,2012,1,7
35894,97.51,2012,1,7
35346,86.29,2012,1,7
36715,97.51,2012,1,7
34811,84.17,2012,1,7
27637,64.77,2012,1,7
23646,88.81,2012,1,7
25823,67.77,2012,1,7
23628,88.88,2012,1,7
32000,77.5,2012,1,7
51219,52.13,2012,1,7
19525,70.68,2012,1,7
39695,96.99,2012,1,7
47749,51.52,2012,1,7
72432,245.75,2012,1,7
25941,89.82,2012,1,7
22298,70.86,2012,1,7
40726,96.99,2012,1,7
51243,51.52,2012,1,7
54682,52.12,2012,1,7
37955,135.69,2012,1,7
40286,86.88,2012,1,7
26248,103.63,2012,0,7
45103,156.31,2012,1,7
37107,133.4,2012,1,7
53723,52.12,2012,1,7
31152,95.02,2012,1,7
41242,96.99,2012,1,7
57747,166.59,2012,1,7
42442,145.14,2012,1,7
60678,187.88,2012,1,7
36927,83.95,2012,1,7
40703,122.35,2012,1,7
52052,80.69,2012,1,7
59853,139.51,2012,1,7
49105,51.93,2012,1,7
52552,52.33,2012,1,7
49637,67.49,2012,1,7
42675,83.89,2012,1,7
55084,87.14,2012,1,7
22968,70.97,2012,1,7
41212,85.17,2012,1,7
28496,82.47,2012,1,7
28080,62.68,2012,1,7
50904,39.29,2012,1,7
57416,88.13,2012,1,7
38079,175.95,2012,1,7
52029,66.31,2012,1,7
41092,86.88,2012,1,7
47112,80.66,2012,1,7
45146,85.28,2012,1,7
64341,110.04,2012,1,7
26159,68.81,2012,1,7
28726,88.77,2012,1,7
27296,68.73,2012,1,7
57759,52.46,2012,1,7
51460,52.08,2012,1,7
41780,84.97,2012,1,7
45865,97.46,2012,1,7
46204,120.77,2012,1,7
30071,59.86,2012,1,7
52972,147.25,2012,1,7
44900,85.19,2012,1,7
45505,146.14,2012,1,7
55150,80.69,2012,1,7
58775,166.74,2012,1,7
28896,88.25,2012,1,7
26234,60.99,2012,1,7
29497,62.72,2012,1,7
45576,98.08,2012,1,7
31147,75.45,2012,1,7
60203,190.19,2012,1,7
57260,51.52,2012,1,7
36818,102.94,2012,1,7
31815,88.64,2012,1,7
54950,52.23,2012,1,7
56198,161.93,2012,1,7
46099,91.11,2012,1,7
41207,86.88,2012,1,7
30515,76.03,2012,1,7
58559,88.8,2012,1,7
25315,69.13,2012,1,7
55641,52.12,2012,1,7
44852,85.17,2012,1,7
44222,84.8,2012,1,7
41135,92.38,2012,1,7
63635,224.72,2012,1,7
43502,133.79,2012,1,7
30462,91.92,2012,1,7
43998,130.69,2012,1,7
44204,90.49,2012,1,7
40445,138.46,2012,1,7
54737,51.52,2012,1,7
43152,83.89,2012,1,7
44695,84.35,2012,1,7
31583,87.39,2012,1,7
64781,134.3,2012,1,7
19010,84.17,2012,1,7
70368,88.82,2012,1,7
73255,169,2012,1,7
29035,88.86,2012,1,7
32164,88.61,2012,1,7
42001,66.07,2012,1,7
44440,145.14,2012,1,7
33156,125.47,2012,1,7
25063,87.78,2012,1,7
90000,254.02,2012,1,7
40974,84.2,2012,1,7
70751,88.48,2012,1,7
43504,139.99,2012,1,7
26770,67.24,2012,1,7
25975,87.78,2012,1,7
44479,52.16,2012,1,7
44924,92.38,2012,1,7
39180,130.17,2012,1,7
49501,66.02,2012,1,7
33995,87.66,2012,1,7
33601,138.39,2012,1,7
42437,83.89,2012,1,7
38146,83.89,2012,1,7
32673,140.79,2012,1,7
40751,84.17,2012,1,7
45368,52.24,2012,1,7
32769,177,2012,1,7
36626,84.64,2012,1,7
46467,52.08,2012,1,7
45087,65.43,2012,1,7
44296,65.47,2012,1,7
83172,72.14,2012,1,7
42064,85.11,2012,1,7
39749,84.28,2012,1,7
57953,87.14,2012,1,7
40644,92.02,2012,1,7
56509,169,2012,1,7
51539,65.97,2012,1,7
56260,134.2,2012,1,7
43030,69.72,2012,1,7
16061,89.04,2012,1,7
36870,90.86,2012,1,7
55200,125,2012,1,7
38542,86.14,2012,1,7
28061,88.95,2012,1,7
33332,210.01,2012,1,7
44329,51.66,2012,1,7
40748,88.35,2012,1,7
24792,76.64,2012,1,7
43927,66.02,2012,1,7
41457,67.54,2012,1,7
28993,127.62,2012,1,7
39233,80.29,2012,1,7
73954,162.94,2012,1,7
39856,80.29,2012,1,7
79501,163.52,2012,1,7
27317,232.46,2012,1,7
23102,72.29,2012,1,7
25739,89.36,2012,1,7
39099,83.89,2012,1,7
26715,134.76,2012,1,7
74516,187.88,2012,1,7
22912,196.41,2012,1,7
40717,99.96,2012,1,7
44011,52.26,2012,1,7
46997,65.43,2012,1,7
38788,85.08,2012,1,7
72583,188.75,2012,1,7
35591,207.92,2012,1,7
47073,52.26,2012,1,7
27803,89.2,2012,1,7
31924,89.59,2012,1,7
43054,52.26,2012,1,7
44623,66.11,2012,1,7
21932,72.5,2012,1,7
65468,187.88,2012,1,7
41108,119.2,2012,1,7
39794,80.29,2012,1,7
36728,50.78,2012,1,7
39856,80.29,2012,1,7
40817,147,2012,1,7
45745,68.86,2012,1,7
38362,84.2,2012,1,7
54075,80.63,2012,1,7
39132,146.94,2012,1,7
41402,51.93,2012,1,7
36664,84.28,2012,1,7
25578,89.14,2012,1,7
42029,47.23,2012,1,7
43998,127.28,2012,1,7
49185,166.72,2012,1,7
35484,77.5,2012,1,7
38523,82.68,2012,1,7
51560,80.49,2012,1,7
40939,85.25,2012,1,7
30187,87.39,2012,1,7
38652,147.47,2012,1,7
26200,88.55,2012,1,7
28495,88.79,2012,1,7
25163,72.33,2012,1,7
38776,84.59,2012,1,7
29326,88.66,2012,1,7
25430,87.89,2012,1,7
40691,85.77,2012,1,7
25307,89.7,2012,1,7
58543,121.28,2012,1,7
38789,138.7,2012,1,7
30026,59.95,2012,1,7
42436,90.49,2012,1,7
35048,51.93,2012,1,7
38599,84.2,2012,1,7
85157,72.22,2012,1,7
42837,168.08,2012,1,7
28949,67.81,2012,1,7
25530,89.7,2012,1,7
31586,63.32,2012,1,7
39066,130.55,2012,1,7
41921,52.48,2012,1,7
45860,84.17,2012,1,7
55004,112.72,2012,1,7
34065,77.5,2012,1,7
45891,52.08,2012,1,7
39195,183.7,2012,1,7
57009,134.19,2012,1,7
47742,65.98,2012,1,7
39444,84.17,2012,1,7
40381,101.04,2012,1,7
40737,66.28,2012,1,7
46358,66.44,2012,1,7
70182,161.01,2012,1,7
41211,89.54,2012,1,7
60217,147.8,2012,1,7
28359,89.92,2012,1,7
26506,88.66,2012,1,7
23243,68.84,2012,1,7
26910,75.81,2012,1,7
40371,135,2012,1,7
46152,131.09,2012,1,7
28631,43.31,2012,1,7
62764,199.16,2012,1,7
49542,52.38,2012,1,7
75575,169.37,2012,1,7
23149,80.35,2012,1,7
37314,96.48,2012,1,7
60398,119.21,2012,1,7
120008,474.97,2012,1,7
27730,91.96,2012,1,7
61166,144.69,2012,1,7
33858,62.91,2012,1,7
53040,140.65,2012,1,7
46910,85.27,2012,1,7
41108,119.2,2012,1,7
27291,88.31,2012,1,7
41389,64.51,2012,1,7
45863,52.33,2012,1,7
50054,157.83,2012,1,7
30976,88.78,2012,1,7
49891,109.24,2012,1,7
34996,114.3,2012,1,7
25807,89.9,2012,1,7
45884,51.87,2012,1,7
57048,89.75,2012,1,7
50868,66.25,2012,1,7
30805,128.23,2012,1,7
61591,170.48,2012,1,7
32205,66.14,2012,1,7
25559,89.99,2012,1,7
46013,52.16,2012,1,7
17188,32,2012,1,7
40751,89.57,2012,1,7
40687,147.47,2012,1,7
35722,102.04,2012,1,7
38941,87.57,2012,1,7
24892,80.35,2012,1,7
40369,91.21,2012,1,7
28862,43.31,2012,1,7
48923,166.59,2012,1,7
45795,52.08,2012,1,7
26417,88.77,2012,1,7
57402,80.66,2012,1,7
43769,67.4,2012,1,7
46321,53,2012,1,7
29132,119.8,2012,1,7
57335,134.3,2012,1,7
26438,43.31,2012,1,7
27365,67.24,2012,1,7
44380,119.2,2012,1,7
28446,88.24,2012,1,7
45290,118.57,2012,1,7
55599,89.57,2012,1,7
61725,145,2012,1,7
26637,91.98,2012,1,7
72993,110.97,2012,1,7
51711,87.41,2012,1,7
23108,68.81,2012,1,7
32758,168.51,2012,1,7
30909,87.84,2012,1,7
26019,89.55,2012,1,7
46984,65.98,2012,1,7
41651,127.49,2012,1,7
38313,82.48,2012,1,7
55053,208.89,2012,1,7
39386,50.78,2012,1,7
36038,50.78,2012,1,7
68665,225.59,2012,1,7
50338,87.41,2012,1,7
28470,89.57,2012,1,7
25460,80.52,2012,1,7
31284,140.65,2012,1,7
56362,64.76,2012,1,7
33550,87.93,2012,1,7
27716,88.76,2012,1,7
49672,65.43,2012,1,7
31627,74.62,2012,1,7
25688,88.76,2012,1,7
26945,79.05,2012,1,7
42715,84.28,2012,1,7
25713,61.06,2012,1,7
42282,119.2,2012,1,7
40210,86.05,2012,1,7
50851,66.47,2012,1,7
47638,52.48,2012,1,7
46881,52.26,2012,1,7
72895,178.34,2012,1,7
50515,52.46,2012,1,7
42034,85.17,2012,1,7
57953,87.14,2012,1,7
63180,147.2,2012,1,7
39889,85.99,2012,1,7
50614,52.16,2012,1,7
33881,58.44,2012,1,7
88478,71.77,2012,1,7
27358,76.03,2012,1,7
30511,87.84,2012,1,7
38206,183.22,2012,1,7
44888,98.58,2012,1,7
49682,66.02,2012,1,7
28050,91.98,2012,1,7
25476,80.47,2012,1,7
70751,88.48,2012,1,7
41039,66.28,2012,1,7
28213,76.03,2012,1,7
30186,67.25,2012,1,7
28339,68.81,2012,1,7
30323,140.16,2012,1,7
41773,121.85,2012,1,7
40294,66.76,2012,1,7
45061,52.33,2012,1,7
29329,46.03,2012,1,7
55128,65.63,2012,1,7
28752,89.04,2012,1,7
35153,66.14,2012,1,7
56819,151.71,2012,1,7
44286,237.1,2012,1,7
48927,51.71,2012,1,7
33868,126.67,2012,1,7
58605,88.73,2012,1,7
43627,93.98,2012,1,7
41012,89,2012,1,7
40625,48,2012,1,7
41026,147.47,2012,1,7
44148,85.17,2012,1,7
29803,89.59,2012,1,7
46095,119.32,2012,1,7
25821,72.81,2012,1,7
30478,43.31,2012,1,7
28578,89.58,2012,1,7
25578,68.81,2012,1,7
38752,68.9,2012,1,7
33100,62.69,2012,1,7
36575,68.9,2012,1,7
43600,85.78,2012,1,7
43449,130.96,2012,1,7
36079,102,2012,1,7
49213,65.43,2012,1,7
38813,51.53,2012,1,7
47670,52.13,2012,1,7
43885,139,2012,1,7
57130,63.89,2012,1,7
38178,176.02,2012,1,7
25613,72.23,2012,1,7
45368,52.13,2012,1,7
44174,130.17,2012,1,7
47831,53,2012,1,7
47408,52.08,2012,1,7
45983,140.27,2012,1,7
56493,64.61,2012,1,7
48635,184.23,2012,1,7
67040,144.69,2012,1,7
62566,134.26,2012,1,7
44968,52.26,2012,1,7
59444,89.16,2012,1,7
28340,52.4,2012,1,7
42591,129.02,2012,1,7
65692,145.68,2012,1,7
31240,87.71,2012,1,7
44138,89.04,2012,1,7
51240,158.08,2012,1,7
43793,52.52,2012,1,7
13800,32.61,2012,1,7
36904,77.5,2012,1,7
43441,92.08,2012,1,7
30323,63.32,2012,1,7
35137,137.18,2012,1,7
44470,89.05,2012,1,7
25806,89.13,2012,1,7
32147,60.97,2012,1,7
30487,87.54,2012,1,7
33277,76.03,2012,1,7
28706,89.18,2012,1,7
60005,163.32,2012,1,7
45420,209.16,2012,1,7
45003,84.44,2012,1,7
39553,51.45,2012,1,7
32151,125.97,2012,1,7
55177,65.97,2012,1,7
48682,51.97,2012,1,7
41661,64.33,2012,1,7
49942,51.66,2012,1,7
73700,96.88,2012,1,7
47895,67.44,2012,1,7
75364,145.96,2012,1,7
33145,134.11,2012,1,7
68375,145.96,2012,1,7
65423,51.97,2012,1,7
49198,66.06,2012,1,7
29688,64,2012,1,7
45252,122.87,2012,1,7
45289,120.34,2012,1,7
37307,100.52,2012,1,7
44878,113.42,2012,1,7
47823,133.41,2012,1,7
50194,95.63,2012,1,7
56817,63.89,2012,1,7
102706,85,2012,1,7
24892,80.35,2012,1,7
34435,89.59,2012,1,7
29015,88.92,2012,1,7
70322,167.8,2012,1,7
48299,122.57,2012,1,7
71611,110.04,2012,1,7
43481,160.99,2012,1,7
41135,92.38,2012,1,7
46420,100.82,2012,1,7
74320,148.01,2012,1,7
45323,86.05,2012,1,7
57238,39.31,2012,1,7
72414,145,2012,1,7
42318,83.89,2012,1,7
45440,89.57,2012,1,7
62158,148.01,2012,1,7
48659,65.97,2012,1,7
68128,247.33,2012,1,7
50641,52.33,2012,1,7
42285,139.53,2012,1,7
34219,111.05,2012,1,7
33540,203.64,2012,1,7
29028,76.48,2012,1,7
34208,87.7,2012,1,7
67082,245.97,2012,1,7
48565,130.96,2012,1,7
45220,121.85,2012,1,7
37704,100.52,2012,1,7
27878,119.81,2012,1,7
44589,80.29,2012,1,7
42425,89.57,2012,1,7
42138,92.08,2012,1,7
49037,52.41,2012,1,7
51214,52.33,2012,1,7
51315,52.13,2012,1,7
64651,134.26,2012,1,7
51372,97.33,2012,1,7
59265,89.43,2012,1,7
47143,183.7,2012,1,7
46249,133.41,2012,1,7
28630,76.67,2012,1,7
45455,85.03,2012,1,7
62647,89.04,2012,1,7
33936,77.5,2012,1,7
42629,136.06,2012,1,7
27981,76.84,2012,1,7
